ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0004579	2	0.00904240889773036	Rex-Babar	1980	29328	6.75122749590835	Synaptotagmin-14; 
ACHA01MRNA0006948	5	0.0226060222443259	Rex-Babar	1557	23066	6.75019509234371	Lethal(3)malignant brain tumor-like protein 4; 
ACHA01MRNA0033640	1	0.00452120444886518	Rex-Babar	495	7334	6.74938641941642	Probable G-protein coupled receptor 158; 
ACHA01MRNA0022385	4	0.0180848177954607	Rex-Babar	938	13900	6.74820143884892	Putative sodium-coupled neutral amino acid transporter 8; 
ACHA01MRNA0035087	1	0.00452120444886518	Rex-Babar	265	3928	6.74643584521385	RNA polymerase II elongation factor ELL2; 
ACHA01MRNA0026748	1	0.00452120444886518	Rex-Babar	398	5900	6.74576271186441	Zinc finger protein DPF3; 
ACHA01MRNA0035626	1	0.00452120444886518	Rex-Babar	755	11197	6.74287755648835	Acyl-CoA dehydrogenase; 
ACHA01MRNA0028686	1	0.00452120444886518	Rex-Babar	899	13334	6.74216289185541	Cytokine receptor-like factor 1; 
ACHA01MRNA0030425	2	0.00904240889773036	Rex-Babar	913	13543	6.74149006867016	Chitotriosidase-1; 
ACHA01MRNA0033476	1	0.00452120444886518	Rex-Babar	645	9569	6.74051625039189	Disco-interacting protein 2 homolog A; 
ACHA01MRNA0011453	2	0.00904240889773036	Rex-Babar	1394	20689	6.73788003286771	Ankyrin repeat domain-containing protein 13C; 
ACHA01MRNA0006858	6	0.0271272266931911	Rex-Babar	3211	47672	6.73561000167813	Receptor-type tyrosine-protein phosphatase S; 
ACHA01MRNA0026078	1	0.00452120444886518	Rex-Babar	600	8916	6.72947510094213	Tapasin-related protein; 
ACHA01MRNA0029320	1	0.00452120444886518	Rex-Babar	359	5336	6.72788605697151	Histamine N-methyltransferase; 
ACHA01MRNA0039614	1	0.00452120444886518	Rex-Babar	2151	31979	6.72628912723975	Docking protein 2; 
ACHA01MRNA0024000	1	0.00452120444886518	Rex-Babar	1473	21905	6.7244921250856	Armadillo repeat-containing protein 2; 
ACHA01MRNA0019555	1	0.00452120444886518	Rex-Babar	1644	24451	6.72365138440146	Sodium- and chloride-dependent betaine transporter; 
ACHA01MRNA0034113	2	0.00904240889773036	Rex-Babar	670	9968	6.7215088282504	Lanosterol 14-alpha demethylase erg11; 
ACHA01MRNA0039424	3	0.0135636133465955	Rex-Babar	3293	48992	6.72150555192685	Dedicator of cytokinesis protein 5; 
ACHA01MRNA0005066	4	0.0180848177954607	Rex-Babar	1694	25204	6.72115537216315	Kinesin-like protein KIF20B; 
ACHA01MRNA0034120	1	0.00452120444886518	Rex-Babar	660	9821	6.72029324915996	Protein kinase C-binding protein 1; 
ACHA01MRNA0012086	5	0.0226060222443259	Rex-Babar	2349	34974	6.71641791044776	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma; 
ACHA01MRNA0029091	2	0.00904240889773036	Rex-Babar	913	13595	6.71570430305259	Chitotriosidase-1; 
ACHA01MRNA0022206	1	0.00452120444886518	Rex-Babar	1462	21777	6.71350507416081	Hepatocyte growth factor receptor; 
ACHA01MRNA0005661	2	0.00904240889773036	Rex-Babar	289	4305	6.71312427409988	Monocarboxylate transporter 4; 
ACHA01MRNA0032123	2	0.00904240889773036	Rex-Babar	352	5245	6.71115347950429	26S proteasome non-ATPase regulatory subunit 8; 
ACHA01MRNA0015589	1	0.00452120444886518	Rex-Babar	544	8106	6.71107821366889	Hemojuvelin; 
ACHA01MRNA0029629	1	0.00452120444886518	Rex-Babar	1044	15558	6.7103740840725	Alpha-actinin-1; 
ACHA01MRNA0001077	1	0.00452120444886518	Rex-Babar	595	8867	6.71027404984775	Protein lifeguard 1; 
ACHA01MRNA0014530	1	0.00452120444886518	Rex-Babar	595	8867	6.71027404984775	Transmembrane protein adipocyte-associated 1 homolog; 
ACHA01MRNA0004507	3	0.0135636133465955	Rex-Babar	1249	18630	6.70424047235641	Lysine-specific demethylase 7B; 
ACHA01MRNA0031103	3	0.0135636133465955	Rex-Babar	1131	16878	6.70103092783505	DNA replication ATP-dependent helicase/nuclease DNA2; 
ACHA01MRNA0032152	2	0.00904240889773036	Rex-Babar	921	13745	6.70061840669334	Mitogen-activated protein kinase kinase kinase 4; 
ACHA01MRNA0001708	1	0.00452120444886518	Rex-Babar	326	4869	6.69542000410762	GATS-like protein 2; 
ACHA01MRNA0035373	2	0.00904240889773036	Rex-Babar	680	10157	6.69489022349119	Coiled-coil domain-containing protein 174; 
ACHA01MRNA0029921	2	0.00904240889773036	Rex-Babar	862	12887	6.68891130596725	Nuclear pore complex protein Nup205; 
ACHA01MRNA0001269	3	0.0135636133465955	Rex-Babar	531	7940	6.68765743073048	Serine incorporator 1; 
ACHA01MRNA0000840	4	0.0180848177954607	Rex-Babar	2239	33522	6.67919575204343	Cytochrome P450 2J2; 
ACHA01MRNA0013420	1	0.00452120444886518	Rex-Babar	329	4927	6.67749137406129	Very-long-chain 3-oxoacyl-CoA reductase; 
ACHA01MRNA0000753	1	0.00452120444886518	Rex-Babar	1030	15429	6.67574048869013	RING finger protein 145; 
ACHA01MRNA0000368	6	0.0271272266931911	Rex-Babar	3208	48056	6.67554519726985	Amino-terminal enhancer of split; 
ACHA01MRNA0018678	7	0.0316484311420562	Rex-Babar	748	11211	6.67201855320667	Ropporin-1-like protein; 
ACHA01MRNA0027672	2	0.00904240889773036	Rex-Babar	792	11875	6.66947368421053	Transmembrane protein 131 homolog; 
ACHA01MRNA0025864	2	0.00904240889773036	Rex-Babar	717	10755	6.66666666666667	Epidermal growth factor receptor substrate 15-like 1; 
ACHA01MRNA0026813	5	0.0226060222443259	Rex-Babar	1022	15335	6.6644929898924	Semaphorin-6B; 
ACHA01MRNA0005727	1	0.00452120444886518	Rex-Babar	1497	22479	6.65954891231816	Integrator complex subunit 2; 
ACHA01MRNA0016931	3	0.0135636133465955	Rex-Babar	1370	20578	6.65759549032948	Ribosome maturation factor RimP; 
ACHA01MRNA0011485	2	0.00904240889773036	Rex-Babar	548	8242	6.64887163309876	E3 ubiquitin-protein ligase RNF31; 
ACHA01MRNA0012303	1	0.00452120444886518	Rex-Babar	721	10844	6.6488380671339	Tektin-4; 
ACHA01MRNA0006119	2	0.00904240889773036	Rex-Babar	1001	15056	6.64851222104144	Receptor expression-enhancing protein 6; 
ACHA01MRNA0009052	4	0.0180848177954607	Rex-Babar	1566	23566	6.64516676567937	WD repeat-containing protein 59 homolog; 
ACHA01MRNA0031719	1	0.00452120444886518	Rex-Babar	161	2423	6.64465538588527	Gamma-crystallin M1; 
ACHA01MRNA0027797	3	0.0135636133465955	Rex-Babar	526	7918	6.64309168982066	Aryl hydrocarbon receptor nuclear translocator; 
ACHA01MRNA0003950	6	0.0271272266931911	Rex-Babar	1901	28618	6.64267244391642	Nuclear export mediator factor NEMF homolog; 
ACHA01MRNA0003327	1	0.00452120444886518	Rex-Babar	497	7486	6.63905957787871	Dapper homolog 2; 
ACHA01MRNA0024958	3	0.0135636133465955	Rex-Babar	1297	19538	6.63834578769577	Transmembrane GTPase fzo; 
ACHA01MRNA0019562	2	0.00904240889773036	Rex-Babar	1427	21504	6.63597470238095	Septin-8; 
ACHA01MRNA0008849	1	0.00452120444886518	Rex-Babar	724	10911	6.63550545321235	Potassium voltage-gated channel subfamily S member 3; 
ACHA01MRNA0037641	2	0.00904240889773036	Rex-Babar	327	4932	6.6301703163017	Sorting nexin-2; 
ACHA01MRNA0031529	1	0.00452120444886518	Rex-Babar	167	2519	6.62961492655816	Copper chaperone CopZ; 
ACHA01MRNA0001693	2	0.00904240889773036	Rex-Babar	409	6170	6.62884927066451	Serine/threonine-protein kinase DCLK1; 
ACHA01MRNA0025672	3	0.0135636133465955	Rex-Babar	554	8370	6.61887694145759	Brefeldin A-inhibited guanine nucleotide-exchange protein 2; 
ACHA01MRNA0010814	4	0.0180848177954607	Rex-Babar	1055	15944	6.61690918213748	Excitatory amino acid transporter 3; 
ACHA01MRNA0006424	1	0.00452120444886518	Rex-Babar	1732	26205	6.60942568212173	NA
ACHA01MRNA0009436	4	0.0180848177954607	Rex-Babar	936	14166	6.60736975857687	Exocyst complex component 5; 
ACHA01MRNA0004783	2	0.00904240889773036	Rex-Babar	954	14441	6.60619070701475	Translocation protein SEC63 homolog; 
ACHA01MRNA0002436	1	0.00452120444886518	Rex-Babar	1106	16745	6.60495670349358	Cyclic nucleotide-gated channel rod photoreceptor subunit alpha; 
ACHA01MRNA0016014	2	0.00904240889773036	Rex-Babar	1640	24835	6.60358365210389	Sentrin-specific protease 6; 
ACHA01MRNA0024664	2	0.00904240889773036	Rex-Babar	510	7725	6.60194174757282	DnaJ homolog subfamily B member 14; 
ACHA01MRNA0027007	2	0.00904240889773036	Rex-Babar	986	14939	6.60017404110048	Actin-related protein 2/3 complex subunit 1B; 
ACHA01MRNA0016174	3	0.0135636133465955	Rex-Babar	1740	26380	6.5959059893859	Vacuolar protein sorting-associated protein 26A; 
ACHA01MRNA0019527	2	0.00904240889773036	Rex-Babar	602	9127	6.59581461597458	NA
ACHA01MRNA0010219	6	0.0271272266931911	Rex-Babar	1630	24714	6.59545197054301	Chloride channel protein; 
ACHA01MRNA0004540	3	0.0135636133465955	Rex-Babar	1577	23914	6.59446349418751	Differentially expressed in FDCP 8 homolog; 
ACHA01MRNA0036511	1	0.00452120444886518	Rex-Babar	283	4292	6.59366262814539	C-type lectin lectoxin-Thr1; 
ACHA01MRNA0019162	8	0.0361696355909214	Rex-Babar	905	13733	6.58996577586835	DnaJ homolog subfamily C member 24; 
ACHA01MRNA0030252	1	0.00452120444886518	Rex-Babar	1250	18975	6.58761528326746	Neural cell adhesion molecule 1; 
ACHA01MRNA0034192	5	0.0226060222443259	Rex-Babar	439	6665	6.58664666166542	Cartilage intermediate layer protein 1; 
ACHA01MRNA0007824	5	0.0226060222443259	Rex-Babar	2259	34300	6.58600583090379	Unconventional myosin-VIIb; 
ACHA01MRNA0003572	1	0.00452120444886518	Rex-Babar	1168	17736	6.58547586829048	NA
ACHA01MRNA0019336	2	0.00904240889773036	Rex-Babar	1896	28792	6.58516254515143	Notchless protein homolog 1; 
ACHA01MRNA0038398	4	0.0180848177954607	Rex-Babar	1920	29206	6.57399164555228	NA
ACHA01MRNA0008176	1	0.00452120444886518	Rex-Babar	177	2693	6.57259561826959	Interferon regulatory factor 2-binding protein 1; 
ACHA01MRNA0020267	2	0.00904240889773036	Rex-Babar	1508	22946	6.57195153839449	Testis-expressed protein 2; 
ACHA01MRNA0021805	1	0.00452120444886518	Rex-Babar	568	8644	6.57103192966219	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform; 
ACHA01MRNA0011339	2	0.00904240889773036	Rex-Babar	664	10105	6.57100445324097	SEC14 domain and spectrin repeat-containing protein 1; 
ACHA01MRNA0026208	1	0.00452120444886518	Rex-Babar	417	6347	6.57003308649756	Rhomboid-related protein 1; 
ACHA01MRNA0004680	1	0.00452120444886518	Rex-Babar	811	12344	6.5699935191186	DDB1- and CUL4-associated factor 8; 
ACHA01MRNA0021708	3	0.0135636133465955	Rex-Babar	581	8844	6.56942559927635	Spermatid perinuclear RNA-binding protein; 
ACHA01MRNA0029088	4	0.0180848177954607	Rex-Babar	730	11116	6.56711047139259	Tuftelin; 
ACHA01MRNA0010001	3	0.0135636133465955	Rex-Babar	2430	37007	6.56632528981004	Somatoliberin; 
ACHA01MRNA0005121	1	0.00452120444886518	Rex-Babar	1279	19479	6.56604548488115	Furin; 
ACHA01MRNA0034665	2	0.00904240889773036	Rex-Babar	670	10207	6.56412266091898	NA
ACHA01MRNA0025099	4	0.0180848177954607	Rex-Babar	1798	27400	6.56204379562044	Zinc finger protein 358; 
ACHA01MRNA0019091	1	0.00452120444886518	Rex-Babar	669	10200	6.55882352941176	BTB/POZ domain-containing protein 18; 
ACHA01MRNA0040477	2	0.00904240889773036	Rex-Babar	337	5139	6.55769604981514	Kinesin-like protein KLP2; 
ACHA01MRNA0029786	5	0.0226060222443259	Rex-Babar	1486	22668	6.55549673548615	Kelch-like protein 14; 
ACHA01MRNA0018006	3	0.0135636133465955	Rex-Babar	1046	15959	6.55429538191616	Receptor-type tyrosine-protein phosphatase U; 
ACHA01MRNA0001843	5	0.0226060222443259	Rex-Babar	1618	24695	6.5519335897955	Transforming growth factor beta-1-induced transcript 1 protein; 
ACHA01MRNA0013677	3	0.0135636133465955	Rex-Babar	864	13190	6.55041698256255	Serine/threonine-protein kinase receptor R3; 
ACHA01MRNA0027268	2	0.00904240889773036	Rex-Babar	1489	22739	6.54822111790316	Putative tyrosine-protein phosphatase auxilin; 
ACHA01MRNA0006698	1	0.00452120444886518	Rex-Babar	493	7533	6.54453736891013	Coiled-coil domain-containing protein 157; 
ACHA01MRNA0015638	4	0.0180848177954607	Rex-Babar	1504	22998	6.53969910426994	G2/mitotic-specific cyclin-B2; 
ACHA01MRNA0007000	1	0.00452120444886518	Rex-Babar	2102	32144	6.53932304629169	Periplakin; 
ACHA01MRNA0015296	3	0.0135636133465955	Rex-Babar	268	4100	6.53658536585366	Regulator of G-protein signaling 14; 
ACHA01MRNA0014324	2	0.00904240889773036	Rex-Babar	831	12716	6.53507392261718	Sorting nexin-4; 
ACHA01MRNA0012377	2	0.00904240889773036	Rex-Babar	730	11178	6.53068527464663	Basement membrane-specific heparan sulfate proteoglycan core protein; 
ACHA01MRNA0036044	1	0.00452120444886518	Rex-Babar	649	9941	6.52851825772055	Probable palmitoyltransferase ZDHHC21; 
ACHA01MRNA0033974	1	0.00452120444886518	Rex-Babar	1187	18182	6.52843471565284	Target of Myb protein 1; 
ACHA01MRNA0022725	5	0.0226060222443259	Rex-Babar	637	9758	6.52797704447633	Staphylococcal nuclease domain-containing protein 1; 
ACHA01MRNA0014077	3	0.0135636133465955	Rex-Babar	626	9590	6.52763295099061	Polycomb group RING finger protein 1; 
ACHA01MRNA0014548	1	0.00452120444886518	Rex-Babar	1167	17909	6.5162767323692	Small glutamine-rich tetratricopeptide repeat-containing protein beta; 
ACHA01MRNA0029463	1	0.00452120444886518	Rex-Babar	1063	16317	6.51467794324937	E3 ubiquitin-protein ligase SPL1; 
ACHA01MRNA0029576	1	0.00452120444886518	Rex-Babar	464	7125	6.51228070175439	Eukaryotic translation initiation factor 4 gamma 1; 
ACHA01MRNA0022484	1	0.00452120444886518	Rex-Babar	635	9752	6.51148482362592	Rho guanine nucleotide exchange factor 25; 
ACHA01MRNA0021403	2	0.00904240889773036	Rex-Babar	879	13503	6.50966451899578	Checkpoint protein hus1 homolog; 
ACHA01MRNA0004834	2	0.00904240889773036	Rex-Babar	398	6116	6.50752125572269	DDB1- and CUL4-associated factor 6; 
ACHA01MRNA0022843	7	0.0316484311420562	Rex-Babar	2731	41981	6.50532383697387	Beta-galactosidase 8; 
ACHA01MRNA0021944	4	0.0180848177954607	Rex-Babar	3446	52975	6.50495516753185	NA
ACHA01MRNA0033635	1	0.00452120444886518	Rex-Babar	376	5782	6.50294015911449	Sterile alpha motif domain-containing protein 3; 
ACHA01MRNA0008422	4	0.0180848177954607	Rex-Babar	1768	27188	6.50286891275563	HERV-H LTR-associating protein 2; 
ACHA01MRNA0008685	2	0.00904240889773036	Rex-Babar	223	3431	6.49956280967648	Protein FAM193B; 
ACHA01MRNA0012597	1	0.00452120444886518	Rex-Babar	399	6139	6.49942987457241	Sex comb on midleg-like protein 4; 
ACHA01MRNA0038975	1	0.00452120444886518	Rex-Babar	728	11202	6.49883949294769	Neurexin-1; 
ACHA01MRNA0019440	2	0.00904240889773036	Rex-Babar	1192	18345	6.49768329245026	Kinase D-interacting substrate of 220 kDa; 
ACHA01MRNA0018812	2	0.00904240889773036	Rex-Babar	617	9496	6.49747262005055	B-cell CLL/lymphoma 7 protein family member A; 
ACHA01MRNA0016289	5	0.0226060222443259	Rex-Babar	1144	17607	6.49741580053388	NA
ACHA01MRNA0014306	2	0.00904240889773036	Rex-Babar	1400	21552	6.49591685226429	Ezrin; 
ACHA01MRNA0011545	4	0.0180848177954607	Rex-Babar	1606	24727	6.494924576374	Cysteine/serine-rich nuclear protein 2; 
ACHA01MRNA0017979	4	0.0180848177954607	Rex-Babar	697	10733	6.49399049659927	Stromal interaction molecule homolog; 
ACHA01MRNA0035828	1	0.00452120444886518	Rex-Babar	510	7855	6.49267982176957	MTSS1-like protein; 
ACHA01MRNA0032327	2	0.00904240889773036	Rex-Babar	629	9689	6.49189802869233	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein; 
ACHA01MRNA0036880	1	0.00452120444886518	Rex-Babar	153	2357	6.49130250318201	Lissencephaly-1 homolog; 
ACHA01MRNA0040221	1	0.00452120444886518	Rex-Babar	1015	15642	6.48894003324383	PDZ and LIM domain protein 7; 
ACHA01MRNA0014158	2	0.00904240889773036	Rex-Babar	762	11744	6.48841961852861	Villin-like protein; 
ACHA01MRNA0016465	2	0.00904240889773036	Rex-Babar	276	4254	6.48801128349788	NA
ACHA01MRNA0030556	2	0.00904240889773036	Rex-Babar	341	5257	6.48658930949211	Dedicator of cytokinesis protein 6; 
ACHA01MRNA0028365	1	0.00452120444886518	Rex-Babar	534	8237	6.4829428189875	Prostaglandin E synthase 3; 
ACHA01MRNA0029486	1	0.00452120444886518	Rex-Babar	500	7713	6.48256190846623	Pigment epithelium-derived factor; 
ACHA01MRNA0039728	5	0.0226060222443259	Rex-Babar	1628	25120	6.48089171974522	Copine-3; 
ACHA01MRNA0030262	2	0.00904240889773036	Rex-Babar	1076	16607	6.47919551996146	Interphotoreceptor matrix proteoglycan 2; 
ACHA01MRNA0011755	1	0.00452120444886518	Rex-Babar	366	5650	6.47787610619469	Delta-sarcoglycan; 
ACHA01MRNA0021272	1	0.00452120444886518	Rex-Babar	1179	18202	6.47731018569388	ATP-dependent helicase upf1; 
ACHA01MRNA0003663	1	0.00452120444886518	Rex-Babar	1172	18097	6.47621152677239	TBC1 domain family member 22A; 
ACHA01MRNA0000932	1	0.00452120444886518	Rex-Babar	366	5653	6.47443835131788	Delta-sarcoglycan; 
ACHA01MRNA0030349	3	0.0135636133465955	Rex-Babar	849	13115	6.47350362180709	Macrophage erythroblast attacher; 
ACHA01MRNA0017105	2	0.00904240889773036	Rex-Babar	379	5855	6.4730999146029	Mediator of RNA polymerase II transcription subunit 1; 
ACHA01MRNA0005060	1	0.00452120444886518	Rex-Babar	455	7030	6.47226173541963	Eukaryotic translation initiation factor 4 gamma 1; 
ACHA01MRNA0002750	3	0.0135636133465955	Rex-Babar	1530	23650	6.46934460887949	Rho guanine nucleotide exchange factor 37; 
ACHA01MRNA0039334	1	0.00452120444886518	Rex-Babar	177	2738	6.4645726807889	Mitochondrial fission regulator 1-like; 
ACHA01MRNA0015929	1	0.00452120444886518	Rex-Babar	312	4827	6.46364201367309	Tumor necrosis factor receptor superfamily member 14; 
ACHA01MRNA0003722	3	0.0135636133465955	Rex-Babar	2700	41786	6.46149428038099	Zinc finger FYVE domain-containing protein 9; 
ACHA01MRNA0036808	2	0.00904240889773036	Rex-Babar	256	3963	6.45975271259147	Exosome complex component CSL4; 
ACHA01MRNA0007822	1	0.00452120444886518	Rex-Babar	360	5573	6.45971649022071	Beclin 1-associated autophagy-related key regulator; 
ACHA01MRNA0009774	6	0.0271272266931911	Rex-Babar	953	14763	6.45532750795909	Cdc42 effector protein 3; 
ACHA01MRNA0028351	2	0.00904240889773036	Rex-Babar	788	12210	6.45372645372645	Uncharacterized protein SAUSA300_1302; 
ACHA01MRNA0002618	1	0.00452120444886518	Rex-Babar	482	7469	6.45334047395903	ORM1-like protein 3; 
ACHA01MRNA0011639	1	0.00452120444886518	Rex-Babar	180	2790	6.45161290322581	Zinc finger protein Pegasus; 
ACHA01MRNA0007703	3	0.0135636133465955	Rex-Babar	1101	17083	6.44500380495229	Vesicular glutamate transporter 1; 
ACHA01MRNA0002355	2	0.00904240889773036	Rex-Babar	244	3786	6.44479661912309	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3; 
ACHA01MRNA0007048	2	0.00904240889773036	Rex-Babar	949	14730	6.44263408010862	Lysophosphatidylcholine acyltransferase 2B; 
ACHA01MRNA0031936	2	0.00904240889773036	Rex-Babar	1185	18395	6.44196792606687	NA
ACHA01MRNA0031022	2	0.00904240889773036	Rex-Babar	975	15140	6.43989431968296	Uncharacterized protein C15orf41 homolog; 
ACHA01MRNA0017394	1	0.00452120444886518	Rex-Babar	283	4395	6.4391353811149	Cytosolic 5'-nucleotidase 1A; 
ACHA01MRNA0020249	2	0.00904240889773036	Rex-Babar	221	3433	6.43751820565103	Serine/threonine-protein kinase PLK1; 
ACHA01MRNA0016516	3	0.0135636133465955	Rex-Babar	1841	28598	6.43751311280509	Septin-2; 
ACHA01MRNA0026782	2	0.00904240889773036	Rex-Babar	417	6479	6.43617842259608	Coiled-coil domain-containing protein 39; 
ACHA01MRNA0010295	5	0.0226060222443259	Rex-Babar	1630	25329	6.43531130324924	Annexin A2; 
ACHA01MRNA0002901	1	0.00452120444886518	Rex-Babar	545	8472	6.43295561850803	E3 ubiquitin-protein ligase MSL2; 
ACHA01MRNA0017530	2	0.00904240889773036	Rex-Babar	1283	19945	6.43268989721735	DDB1- and CUL4-associated factor 8; 
ACHA01MRNA0022623	3	0.0135636133465955	Rex-Babar	956	14863	6.43207966090291	Ovotransferrin; 
ACHA01MRNA0003620	1	0.00452120444886518	Rex-Babar	624	9706	6.42901298166083	E3 ubiquitin-protein ligase RNF216; 
ACHA01MRNA0006738	1	0.00452120444886518	Rex-Babar	236	3671	6.42876600381368	NA
ACHA01MRNA0012487	11	0.049733248937517	Rex-Babar	4869	75751	6.42763791897137	Plexin-B3; 
ACHA01MRNA0027910	1	0.00452120444886518	Rex-Babar	965	15020	6.42476697736352	Non-structural maintenance of chromosomes element 3 homolog; 
ACHA01MRNA0034964	1	0.00452120444886518	Rex-Babar	668	10398	6.42431236776303	Amidophosphoribosyltransferase; 
ACHA01MRNA0017444	2	0.00904240889773036	Rex-Babar	407	6336	6.42361111111111	Polypeptide N-acetylgalactosaminyltransferase 18; 
ACHA01MRNA0013536	5	0.0226060222443259	Rex-Babar	2652	41299	6.42146298941863	Probable E3 ubiquitin-protein ligase HERC1; 
ACHA01MRNA0010728	2	0.00904240889773036	Rex-Babar	480	7479	6.41797031688728	Ribosome biogenesis protein bms1; 
ACHA01MRNA0013895	1	0.00452120444886518	Rex-Babar	309	4815	6.41744548286604	Neuronal acetylcholine receptor subunit alpha-5; 
ACHA01MRNA0010055	6	0.0271272266931911	Rex-Babar	3391	52842	6.41724385905151	Moesin; 
ACHA01MRNA0034526	1	0.00452120444886518	Rex-Babar	653	10177	6.41642920310504	Mitotic checkpoint protein BUB3 >lcl|Q9WVA3.2 RecName: Full=Mitotic checkpoint protein BUB3; 
ACHA01MRNA0000917	1	0.00452120444886518	Rex-Babar	941	14670	6.41445126107703	Piezo-type mechanosensitive ion channel homolog; 
ACHA01MRNA0004129	1	0.00452120444886518	Rex-Babar	612	9544	6.41240569991618	Semaphorin-3C; 
ACHA01MRNA0003599	1	0.00452120444886518	Rex-Babar	379	5914	6.40852215082854	Rho guanine nucleotide exchange factor 10-like protein; 
